Region_Name,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Month 13,Month 14,Month 15,Month 16,Month 17,Month 18,Month 19,Month 20,Month 21,Month 22,Month 23,Month 24,Month 25,Month 26,Month 27,Month 28,Month 29,Month 30,Month 31,Month 32,Month 33,Month 34,Month 35,Month 36,Month 37,Month 38,Month 39,Month 40,Month 41,Month 42,Month 43,Month 44,Month 45,Month 46,Month 47,Month 48,Month 49,Month 50,Month 51,Month 52,Month 53,Month 54,Month 55,Month 56,Month 57,Month 58,Month 59,Month 60,Month 61,Month 62,Month 63,Month 64,Month 65,Month 66,Month 67,Month 68,Month 69,Month 70,Month 71,Month 72
Region 3530,0.507299205,0.634256978,0.667530871,0.644077425,0.693589021,0.478505522,0.486939889,0.549613135,0.650467002,0.710553503,0.415431203,0.694010822,0.712692002,0.786796005,0.70571706,0.752013221,0.611601966,0.469857351,0.37105804,0.473899255,0.581960598,0.639051197,0.731746899,0.717060899,0.625885775,0.618553015,0.602507751,0.680628231,0.671536654,0.567911587,0.404273604,0.246010475,0.55874554,0.820746974,0.511528048,0.490748084,0.597672662,0.780095986,0.75598006,0.877496029,0.822825937,0.62688942,0.460855401,0.63936856,1.021708156,0.960562051,0.81961555,0.679098677,0.761828818,0.936806805,0.854479567,0.966477786,0.878452435,0.790021466,0,0.57423451,0.777735032,0.861551349,0.855363114,0.716944731,0.734824241,0.862406095,0.893685933,0.917692416,0.908359042,0.75617381,0.661499225,0.513036161,0.607572612,0.85115332,0.716430782,0.683288925
Region 3531,0.311901108,0.369202641,0.465260052,0.444986075,0.451984274,0.241271795,0.28158299,0.36194282,0.411791494,0.427414294,0.17168474,0.387992266,0.419977255,0.564851056,0.494444837,0.524497109,0.355549662,0.334346479,0.239003927,0.272281301,0.400484059,0.458128713,0.49898514,0.511707324,0.349910841,0.353110771,0.394233574,0.522604511,0.479981589,0.389824723,0.259739979,0.148801423,0.440297232,0.590157779,0.406696022,0.362774905,0.477288463,0.632398112,0.629857031,0.738897622,0.631601179,0.526564758,0.326850311,0.530820787,0.729164109,0.780856445,0.659730922,0.527293437,0.559364432,0.715498303,0.655366278,0.840982949,0.65239965,0.572378295,2.41E-05,0.457120744,0.627299583,0.687519972,0.666865659,0.564867704,0.531312749,0.629640993,0.722070519,0.742322383,0.707292135,0.599441122,0.530543572,0.464765286,0.551359261,0.666016902,0.59193134,0.534899232
Region 3532,0.323871941,0.463911176,0.485567857,0.467196632,0.492729735,0.32189057,0.329860053,0.441667715,0.476983614,0.455872264,0.218187323,0.443907129,0.480634697,0.564952227,0.478477847,0.568506941,0.41721551,0.351982307,0.217760836,0.323591741,0.381305024,0.411452142,0.491091532,0.484590435,0.330996318,0.363297208,0.39764616,0.451577876,0.495045073,0.382389021,0.093789409,0.34616754,0.44863024,0.608152048,0.361954066,0.368574168,0.510118566,0.651270604,0.626677255,0.767405905,0.69970424,0.575215797,0.406454161,0.565491044,0.851309295,0.773699893,0.676540325,0.531225044,0.595331534,0.763997447,0.679901255,0.823290112,0.711676697,0.646623329,0,0.477149904,0.573420238,0.651320292,0.626790879,0.534649915,0.537283289,0.642587085,0.699165272,0.701211879,0.676524124,0.577560676,0.516727574,0.423472377,0.456565836,0.649509738,0.514460529,0.453280816
Region 3533,0.938304107,1.029720236,1.079169923,1.022769108,1.117457257,0.849573904,0.846585928,0.902564078,1.162266524,1.486082463,0.90844126,1.247026428,1.195723566,1.211816089,1.197096884,1.263494573,1.06986307,0.848221938,0.688207816,0.842923746,1.075535853,1.266605867,1.501928271,1.258927572,1.113823726,1.091481786,1.071255676,1.22964335,1.163646343,1.05809546,0.837118493,0.647761459,1.087939901,1.56392744,1.137458928,0.983629796,1.065636129,1.253345894,1.268970294,1.41114621,1.255582448,0.996431492,0.617537981,0.99226918,1.517929457,1.548310894,1.27338904,1.095674709,1.24671083,1.37950074,1.353926855,1.452549404,1.31707377,1.212005018,0,0.950095353,1.301003533,1.37770861,1.517094631,1.230193444,1.266713979,1.428492153,1.394758806,1.461946487,1.351502915,1.222071354,1.064920294,0.891910588,1.056845854,1.369260641,1.216141909,1.142306404
Region 3534,0.419211384,0.539838373,0.604690676,0.558191205,0.533392211,0.298823967,0.226893167,0.32234324,0.422311876,0.543607851,0.350050372,0.546812764,0.589190966,0.642261528,0.57222921,0.626170581,0.402995723,0.282188417,0.215900384,0.255889249,0.325818271,0.423101516,0.606273222,0.618354472,0.43750313,0.395957943,0.496374031,0.471995149,0.533196345,0.34489588,0.148597488,0.241805967,0.385545611,0.547225482,0.513698111,0.464854126,0.575863979,0.724546725,0.661345342,0.739267477,0.594530907,0.472288584,0.392646797,0.462726416,0.638132293,0.77310218,0.73147307,0.480389188,0.538035816,0.694890557,0.703284641,0.851851644,0.616611218,0.518885808,0.173296988,0.35473322,0.445345061,0.586311553,0.73713337,0.605850202,0.569986979,0.650400013,0.720802081,0.707783078,0.756509048,0.546755764,0.353776361,0.401689887,0.444860506,0.604597045,0.572066478,0.509547302
Region 3535,0.402833535,0.436086341,0.502711845,0.551323192,0.474721704,0.330073769,0.405560467,0.465693654,0.552573909,0.59685726,0.332589799,0.565526842,0.587544538,0.700951252,0.62527066,0.621570872,0.450491355,0.489415635,0.409351185,0.377678503,0.498519838,0.543720826,0.651789848,0.641348693,0.457281755,0.468327061,0.476273223,0.56908698,0.565223265,0.489502754,0.378789708,0.166536541,0.506993424,0.683308421,0.453244813,0.427343775,0.508206925,0.701400934,0.665160417,0.74633092,0.692829498,0.613402603,0.39603726,0.623955456,0.794308666,0.913643183,0.708097648,0.610776572,0.579561822,0.754027759,0.684467989,0.797187546,0.657376793,0.612744982,0.314590777,0.417683691,0.668213659,0.722322251,0.767978526,0.626648583,0.563765855,0.673873985,0.737054289,0.771874456,0.710785319,0.648546364,0.542150825,0.503743914,0.646017746,0.747676781,0.636506993,0.564764952
Region 3536,0.374764731,0.484485713,0.537786354,0.51760917,0.495807937,0.29180556,0.245694217,0.379775972,0.4200014,0.4540543,0.254708216,0.467594612,0.508928025,0.597378672,0.501779434,0.568530573,0.370795265,0.317678111,0.215361705,0.245961301,0.321547769,0.380813124,0.488779367,0.509415063,0.328787757,0.277438708,0.41620343,0.38963067,0.456960406,0.335466871,0.090270923,0.246511942,0.318917074,0.485149273,0.326220486,0.266417496,0.410132274,0.571533648,0.569872428,0.69141643,0.586978205,0.461671985,0.369833106,0.462624943,0.663808538,0.694000194,0.569154399,0.415006897,0.431631677,0.590399699,0.592539565,0.718313331,0.599658502,0.512188535,0.013896094,0.357942021,0.454574139,0.558738982,0.600419924,0.488231258,0.460663536,0.544484208,0.646310734,0.623583832,0.63952245,0.505959448,0.393570353,0.368513394,0.424259662,0.597757666,0.47900897,0.399730643
Region 3537,0.168252055,0.232020254,0.308664162,0.333302416,0.232660708,0.157793992,0.20236952,0.27218181,0.288293593,0.286992942,0.028064033,0.248111233,0.270568005,0.401408911,0.361076903,0.360609585,0.183139485,0.186710745,0.120297571,0.129699291,0.211162247,0.248971793,0.24867834,0.281784667,0.109688963,0.126421218,0.210581527,0.244954874,0.279208207,0.230211983,0.109220097,0.10464063,0.229147515,0.33430484,0.152087917,0.110804978,0.237092699,0.378129743,0.364851763,0.451362589,0.429721227,0.343066205,0.248537445,0.445575461,0.499472382,0.555303799,0.432882404,0.31176546,0.283165204,0.444234641,0.416227229,0.550882913,0.416322048,0.363400632,0.125614075,0.310858783,0.382782673,0.442683193,0.409955207,0.309730763,0.255679153,0.351983458,0.4126205,0.445852826,0.414798638,0.356216864,0.352529696,0.250092643,0.373868511,0.418789795,0.362722623,0.255027964
Region 3538,0.281137326,0.344777387,0.420234394,0.438806538,0.397678428,0.236420056,0.294441564,0.387867686,0.417697451,0.398095977,0.139783064,0.35246715,0.390397752,0.502510371,0.465107043,0.497261496,0.364030219,0.382834922,0.340535452,0.280327487,0.407366389,0.420497953,0.449924796,0.48219511,0.323759156,0.342259231,0.386064233,0.484993103,0.487469527,0.409564386,0.33329578,0.186983187,0.399592846,0.523447451,0.331442826,0.313159918,0.455241516,0.613266991,0.607894374,0.711210661,0.633408679,0.540664461,0.401315083,0.572457273,0.710079523,0.756539262,0.621160616,0.518429433,0.50354779,0.675954129,0.632561961,0.769163415,0.64121724,0.562416999,0.129144419,0.418440582,0.60469256,0.648373659,0.621339934,0.514479334,0.469419101,0.580267356,0.643966313,0.700452296,0.651621616,0.592215537,0.504831926,0.482568004,0.55446359,0.625726044,0.567478126,0.482740826
Region 3539,0.552789953,0.661943075,0.731006601,0.709874192,0.702434026,0.513872718,0.542168198,0.577000615,0.677988884,0.699977618,0.437850336,0.797297096,0.777285976,0.818955436,0.737929911,0.760408242,0.615796043,0.491253623,0.355664936,0.426795259,0.577315529,0.687157423,0.758826386,0.803517068,0.738259146,0.664257594,0.675290355,0.768830399,0.713897949,0.600581586,0.378871509,0.314230601,0.551643039,0.793911422,0.591702646,0.610012895,0.712594268,0.818971014,0.807654704,0.944910414,0.832786183,0.719395054,0.46770134,0.634350492,1.084697358,0.997604536,0.888903429,0.75650201,0.873598359,0.96374425,0.936265504,1.020909673,0.918558249,0.878619897,0,0.64100698,0.797369252,0.929969984,0.921428383,0.818520363,0.876677441,0.937121763,1.013263218,1.031103819,0.969420207,0.84813514,0.646866885,0.481916096,0.63966241,0.871469431,0.786193223,0.777622902
Region 3540,0.260474943,0.323736022,0.399210135,0.408965038,0.418205198,0.197801985,0.262443691,0.322015981,0.369194452,0.356840124,0.114290703,0.344543569,0.368673773,0.466528272,0.411690136,0.489116367,0.313879759,0.26353207,0.193566793,0.174582256,0.336762564,0.365059527,0.392672912,0.442587928,0.265094618,0.295462313,0.320781423,0.442757574,0.418372947,0.320033958,0.227850029,0.150571179,0.339698177,0.4645049,0.295869786,0.272868115,0.411170563,0.547652838,0.533825349,0.678061997,0.567983921,0.461131391,0.397450717,0.488137848,0.676526578,0.680784934,0.578018619,0.444586999,0.482470785,0.656402504,0.589574241,0.770771909,0.5769283,0.496272699,0.000232063,0.339691052,0.518125135,0.580472012,0.542562405,0.459668014,0.416932937,0.51541368,0.600049939,0.638279165,0.605892073,0.504060251,0.411534667,0.383260281,0.455801888,0.554644148,0.486237311,0.389843811
Region 3541,0.11213446,0.178987528,0.268733774,0.281327792,0.242601773,0.117544308,0.206721635,0.272078993,0.285117699,0.239775023,-0.018639967,0.186554525,0.21272657,0.366280876,0.308305942,0.344908507,0.183427796,0.194554686,0.128013967,0.122704301,0.212318405,0.218598938,0.226450428,0.221783522,0.0725665,0.088731222,0.155245442,0.218417146,0.245658698,0.194436006,0.119392999,0.116833459,0.21556163,0.317938563,0.110312626,0.073256362,0.200331344,0.345228432,0.326620188,0.442540105,0.422906746,0.341525977,0.276218142,0.43146475,0.526437225,0.543437835,0.387157434,0.27993762,0.243280588,0.427830176,0.376085817,0.526668755,0.409949705,0.350374993,0.058152506,0.319474735,0.390599269,0.418381118,0.362932011,0.253672115,0.20706606,0.314065421,0.368235489,0.40060658,0.393154469,0.346477,0.324062737,0.257616934,0.345315138,0.3987694,0.305310965,0.19904323
Region 3542,0.392625866,0.480533568,0.543751295,0.552208492,0.557843507,0.372676642,0.425588591,0.518281842,0.586436019,0.573208952,0.325240411,0.569404413,0.587301057,0.628847401,0.54216753,0.603941381,0.463729437,0.346929375,0.273218264,0.309920711,0.473171336,0.569038217,0.572599476,0.566317169,0.455547752,0.449461788,0.463183703,0.567555382,0.534133763,0.445142622,0.305972381,0.289038222,0.470959481,0.620560179,0.457362128,0.399130357,0.517347298,0.6333867,0.620462963,0.743512336,0.674822353,0.538586888,0.324478513,0.544065803,0.878735574,0.805169184,0.677598037,0.531624516,0.602394265,0.732836073,0.686217571,0.797599172,0.698048048,0.638455745,0,0.50800024,0.674618907,0.751351037,0.714274854,0.603264289,0.615242816,0.696698659,0.743501986,0.807390455,0.747290427,0.658254657,0.523097265,0.461801029,0.540308942,0.739753377,0.622644958,0.535601975
Region 3543,0.250394816,0.371232341,0.430515448,0.429104662,0.415795129,0.248598452,0.326785553,0.363815952,0.421689788,0.401061681,0.137298577,0.373265269,0.390479814,0.48655645,0.433778988,0.492904072,0.346124644,0.275512572,0.160647197,0.220703065,0.320038926,0.363392454,0.41455462,0.414553849,0.291090906,0.307454299,0.317105333,0.41690453,0.440293998,0.314276765,0.126984657,0.148898074,0.294342919,0.496393267,0.252799465,0.258014509,0.401319958,0.507497923,0.50355715,0.638830166,0.589288571,0.474298981,0.397009941,0.448978341,0.784530299,0.691726162,0.580935494,0.454928405,0.511737587,0.653877083,0.61974929,0.740019359,0.638351882,0.565094529,0,0.405756505,0.515794703,0.580132409,0.540720391,0.46303348,0.461084337,0.549374232,0.647329935,0.67472319,0.648384157,0.547400751,0.425351125,0.377963692,0.418873943,0.593008374,0.480179214,0.395621582
Region 3544,0.133332651,0.204248042,0.262792721,0.33366912,0.188877147,0.139426197,0.175451488,0.288828012,0.272930072,0.311897461,-0.010040063,0.200219855,0.231532648,0.335707212,0.329480631,0.314198236,0.176308579,0.16951443,0.155648099,0.130500186,0.212011047,0.217838245,0.213019668,0.244856847,0.060771556,0.098603284,0.173309877,0.248762962,0.242445888,0.207058979,0.092720762,0.07503798,0.218281637,0.30741271,0.101711517,0.073274835,0.222317915,0.340835579,0.335972276,0.416083641,0.428013426,0.381191824,0.256432025,0.408406867,0.485056702,0.5418375,0.396298063,0.299167237,0.233151776,0.37777087,0.404194448,0.491209623,0.381362815,0.348852047,0.038116894,0.2984789,0.386448266,0.439754985,0.381370318,0.286072855,0.213191692,0.299028715,0.360737568,0.441740137,0.412348713,0.354944612,0.337295301,0.269248778,0.424153372,0.407001538,0.367762916,0.250599875
Region 3545,0.482001841,0.603513498,0.680686355,0.661249561,0.584539604,0.408989369,0.35835783,0.432457861,0.446980412,0.570565395,0.402852819,0.601790102,0.575893619,0.671122691,0.591539718,0.710113156,0.520705143,0.435424296,0.258647839,0.343031723,0.40465566,0.50405996,0.701472025,0.741910406,0.583681988,0.580102804,0.690326008,0.673538617,0.658208867,0.55925609,0.202262645,0.078114266,0.437327553,0.634176156,0.51087579,0.452109375,0.577464371,0.734132616,0.735349449,0.8478717,0.686395833,0.567468536,0.450658832,0.523155188,0.746431114,0.838038269,0.742079516,0.584913276,0.637230581,0.781028762,0.792686686,0.90076307,0.742216777,0.63167186,0,0.428026684,0.558944199,0.686294677,0.763189493,0.672008279,0.70573871,0.735439246,0.850672099,0.834575975,0.816571465,0.661748005,0.493878882,0.403630662,0.526064332,0.680867799,0.603627494,0.584307538
Region 3546,0.476461213,0.574078642,0.649877789,0.668664034,0.724244347,0.354315247,0.287578332,0.394895311,0.501165468,0.595582798,0.413331772,0.593844034,0.624859693,0.658156115,0.586808649,0.710587265,0.466583097,0.370719487,0.243554167,0.332700194,0.373654204,0.495366203,0.630570961,0.638294037,0.487513702,0.419387709,0.554812131,0.557351371,0.582292844,0.452278834,0.077560351,0.233635782,0.450874663,0.60636947,0.523529543,0.377190226,0.494852471,0.681084676,0.666374587,0.920619827,0.758780779,0.569364648,0.41485988,0.530774602,0.765233466,0.850785835,0.723160213,0.543104612,0.569921635,0.70208148,0.710339657,0.960368135,0.769720241,0.598977479,0,0.431117444,0.574983413,0.705943597,0.719007062,0.593782275,0.591467713,0.650559188,0.749303763,0.774927564,1.252648871,0.595828682,0.454061905,0.423987046,0.546909132,0.683543733,0.573778848,0.495709531
Region 3547,0.212113792,0.29316589,0.370035467,0.466563499,0.308030825,0.247892366,0.287477139,0.342548799,0.388854438,0.449047549,0.162111352,0.405936746,0.519348478,0.564468222,0.526145122,0.497104225,0.304391862,0.349500668,0.311666657,0.326251805,0.502502142,0.634350699,0.632713967,0.625926457,0.42684204,0.512870026,0.539894758,0.718474648,0.565137033,0.507341197,0.30899425,0.364218722,0.514431996,0.598508728,0.429355856,0.314342797,0.458170344,0.636132267,0.609404468,0.659467076,0.687977899,0.627923995,0.243800365,0.431526545,0.491760164,0.659907655,0.559714883,0.495506075,0.465537496,0.610641088,0.690657668,0.722709906,0.577164061,0.527642626,0.226716917,0.489110287,0.625901762,0.758862548,0.675410965,0.493354419,0.430068831,0.587258118,0.745303317,1.012809024,0.621774996,0.583016197,0.597707461,0.661065281,0.678902376,0.674653785,0.706821516,0.671018259
Region 3548,0.524900068,0.636162212,0.710705453,0.889191704,0.802042349,0.344768521,0.241467361,0.398209657,0.500929567,0.672118708,0.506296852,0.687226721,0.69703437,0.733478482,0.629605498,0.706083658,0.533856359,0.347324662,0.254034617,0.356304677,0.40967082,0.575903428,0.777559833,0.798086349,0.694291625,0.420302198,0.576795968,0.571630937,0.663185328,0.461708542,0.102922576,0.2339815,0.49002012,0.686294336,0.571887541,0.386015858,0.522458671,0.704691678,0.676582068,1.134057756,0.740284453,0.54242747,0.367539207,0.503215457,0.755978796,0.898740043,0.792375232,0.507513832,0.53668141,0.618638891,0.68409979,1.068717038,0.789823529,0.595131319,0.004518655,0.359189555,0.554915938,0.717109516,0.825485069,0.690010329,0.605642403,0.661364514,0.750627274,0.852249122,1.980478807,0.57933572,0.41975136,0.431492462,0.522814646,0.726497724,0.632207474,0.550813967
Region 3549,0.520106908,0.650745361,0.73611565,0.725125492,0.721220918,0.517900867,0.586424352,0.576370077,0.713551353,0.73850194,0.426915526,0.728678429,0.787373869,0.825858599,0.763205209,0.870351438,0.696524034,0.598237187,0.461170045,0.486252821,0.615484658,0.804715726,0.760542432,0.799853016,0.687726077,0.679177985,0.707723618,0.779279684,0.761245874,0.659879578,0.328204909,0.24541545,0.570325253,0.85528624,0.61045311,0.606569215,0.778686085,0.907823859,0.889782315,1.017508545,0.90447361,0.716551197,0.521797348,0.663031618,1.184696879,0.984512216,0.879366511,0.725084031,0.832070672,1.011940852,0.95744346,1.093311868,0.9561764,0.915837114,0,0.662121199,0.832118693,0.967250232,0.891743395,0.816174719,0.846250462,0.937364161,1.070149404,1.104664057,1.03217857,0.900424044,0.489912558,0.541564732,0.668459668,0.922746306,0.843362512,0.763711042
Region 3550,0.484946671,0.619918972,0.686301994,0.701856368,0.633241782,0.431371436,0.423240503,0.497945784,0.526249498,0.621364682,0.431879136,0.633710019,0.641258265,0.739934738,0.687104521,0.759362142,0.560966386,0.46371986,0.243061922,0.353563976,0.436847355,0.587139428,0.705695573,0.736604736,0.587120187,0.359153918,0.568561047,0.65820216,0.609058372,0.487583223,0.154302703,0.113672667,0.408320283,0.659707466,0.469428992,0.413641776,0.533932305,0.675158199,0.670695743,0.814776829,0.682719291,0.534713178,0.42564079,0.494568543,0.865259157,0.792333027,0.695736709,0.518478928,0.536637194,0.673614003,0.741823551,0.846909451,0.724550507,0.630902005,0,0.423888492,0.58684894,0.710104459,0.674396409,0.555335506,0.535116964,0.6485934,0.772108428,0.799188789,0.763640499,0.627235354,0.501044111,0.385415043,0.502342861,0.668685748,0.553016143,0.460712651
Region 3551,0.293661959,0.358139985,0.46249313,0.47771939,0.394785957,0.270623141,0.299376496,0.372471763,0.40432162,0.443946071,0.188411367,0.406446992,0.449918371,0.545018233,0.516587626,0.519958014,0.325446393,0.312925573,0.206662217,0.225756474,0.306861552,0.387890357,0.415898393,0.422931285,0.271474316,0.282565222,0.363021162,0.387029895,0.38994583,0.333031761,0.187895478,0.194701333,0.365776535,0.532408542,0.342995315,0.313044622,0.448796864,0.605665509,0.567974657,0.645173939,0.58624192,0.507985877,0.339238864,0.571150428,0.669773139,0.759734846,0.614313589,0.506022178,0.486486664,0.62496999,0.594160606,0.743852938,0.578795519,0.485937021,0.110027822,0.471527306,0.545362625,0.617730356,0.612931159,0.491978576,0.454597211,0.553864926,0.610271751,0.64379628,0.612413056,0.53512732,0.464879664,0.343001097,0.46408767,0.57016828,0.517454013,0.432818817
Region 3552,0.262068092,0.319849183,0.417876462,0.418690948,0.333222943,0.230710814,0.239097526,0.329509402,0.371389817,0.395182677,0.132792719,0.356199902,0.38902726,0.496912902,0.445119447,0.470565173,0.285825835,0.261746498,0.171062831,0.191017463,0.284475728,0.351063788,0.363549975,0.400855912,0.220937536,0.233390768,0.340958668,0.362449751,0.36245869,0.304905594,0.11018005,0.177951288,0.327034943,0.462000963,0.287242195,0.244625478,0.367230568,0.526496016,0.492495196,0.577785237,0.538359569,0.463153656,0.171018936,0.529741481,0.613078654,0.669121238,0.535084633,0.432214177,0.386640341,0.540683869,0.533001478,0.647241201,0.506341192,0.423743337,0.041819885,0.377454552,0.468851211,0.545276201,0.535248434,0.422555434,0.355850099,0.476580031,0.535269844,0.559221567,0.523092318,0.467887436,0.379628381,0.345282019,0.356304314,0.494232282,0.449242484,0.349237187
Region 3553,0.384218141,0.52885935,0.6020226,0.576617001,0.566694126,0.37672128,0.443593055,0.458201532,0.616269505,0.565740035,0.266426046,0.526915172,0.596188804,0.645620079,0.571315195,0.660601161,0.496582778,0.425020576,0.331672823,0.372728717,0.479199387,0.638512901,0.560349857,0.612878611,0.449384435,0.484072543,0.504783424,0.570914488,0.601309263,0.561829921,0.40081952,0.151352501,0.492337093,0.710318052,0.466602868,0.480251984,0.617414162,0.767485721,0.745268942,0.876019511,0.787078707,0.61993252,0.482223019,0.598640197,1.063661141,0.86289995,0.754766852,0.591917529,0.662326805,0.862640902,0.750780544,0.905509756,0.770043883,0.72723361,0,0.482703794,0.695276529,0.840659466,0.685498284,0.611821635,0.599472416,0.701896835,0.851651034,0.824626839,0.799743712,0.670506933,0.335184965,0.41116084,0.593877385,0.79688162,0.650576076,0.536650621
Region 3554,0.241557406,0.334490937,0.409701999,0.406504655,0.365714813,0.209740126,0.286493098,0.363001422,0.396168644,0.357566705,0.113669501,0.330812644,0.355456674,0.465360457,0.436035001,0.479329711,0.322227023,0.286351462,0.219065312,0.212309755,0.349328063,0.348446068,0.374803539,0.393952526,0.243666307,0.260038918,0.311552331,0.425417118,0.389275745,0.313446235,0.232366321,0.182046577,0.316405056,0.448687963,0.24814399,0.228431608,0.401879183,0.583509127,0.568852543,0.658364396,0.558090775,0.464349208,0.428588996,0.580302861,0.646887834,0.70118538,0.579260287,0.467517487,0.474716015,0.649471856,0.604650552,0.781575841,0.582633675,0.499724847,0.253419467,0.452425207,0.558363035,0.590019887,0.566789394,0.486525715,0.452015579,0.557470123,0.625783676,0.678562663,0.650299544,0.554845719,0.439924431,0.446045412,0.524609967,0.58250125,0.508868728,0.443950139
Region 3555,0.66314063,0.808109512,0.871755593,0.889162138,0.86482925,0.599873591,0.513252606,0.649256325,0.664783967,0.90930234,0.693825027,0.904865308,0.808888452,0.901941137,0.817076571,1.073025448,0.718910211,0.661766663,0.455341251,0.537222876,0.552530478,0.715919625,0.914889716,0.930620118,0.796527541,0.757551195,0.831674969,0.860234612,0.826666336,0.696879448,0.026778,0.226595061,0.601205216,0.868394488,0.739134222,0.662188084,0.750891866,0.886877869,0.89587219,1.271741987,0.954114894,0.770714552,0.48999893,0.639451062,0.931295329,1.082320969,0.94253429,0.811405742,0.847017266,0.986699555,0.92139413,1.13743894,0.948432548,0.794287029,0,0.49010828,0.7440275,0.880208641,0.940245469,0.864710649,0.873141343,0.939990849,1.003335134,1.038336188,1.459460155,0.835824085,0.643905296,0.482262909,0.623263693,0.837653166,0.758551504,0.73814721
Region 3556,0.282268476,0.402833524,0.472439221,0.529764563,0.468328842,0.307954725,0.337503543,0.363451258,0.463596876,0.473136016,0.199131167,0.390120669,0.408399626,0.529330005,0.492468027,0.59488938,0.433015628,0.381971674,0.220616543,0.279997792,0.35474035,0.446154451,0.449320718,0.440626651,0.302305072,0.289009863,0.404542168,0.474646091,0.489110231,0.410822078,0.063262011,0.123097513,0.337484483,0.516439358,0.27737651,0.269410681,0.399703899,0.506522024,0.525671396,0.689494711,0.621586025,0.467556367,0.400042259,0.438451126,0.799405049,0.674792356,0.548162374,0.405086372,0.440420379,0.604023197,0.599954636,0.750565013,0.609064185,0.535060877,0,0.394244072,0.535867692,0.644023403,0.546381846,0.454746872,0.440906357,0.529755999,0.635327938,0.687442502,0.67453309,0.55680955,0.407117196,0.357166789,0.487982987,0.614006835,0.464922186,0.402580562
Region 3557,0.419901628,0.547104929,0.663736066,0.606701765,0.650004032,0.391942904,0.46678845,0.502437053,0.613490154,0.572163908,0.304416355,0.560242123,0.566602479,0.655387774,0.599967684,0.678237752,0.497765647,0.409221989,0.344566232,0.349020499,0.493099053,0.601460598,0.553525176,0.586149234,0.451903215,0.484151273,0.560247319,0.62615914,0.58113048,0.487679206,0.341346111,0.264332037,0.490394305,0.631531415,0.408388988,0.387100166,0.534476135,0.700924215,0.694850069,0.821887202,0.687456102,0.558401527,0.424270848,0.590730563,0.901499132,0.78929335,0.666760122,0.52342376,0.600189602,0.795346963,0.702680646,0.92708734,0.742534952,0.6927766,0.000868407,0.499184561,0.684080004,0.775004079,0.648236131,0.547057099,0.53630038,0.625746412,0.756938457,0.809622293,0.74310852,0.639396366,0.44595053,0.386445122,0.551336461,0.698606286,0.576883992,0.486433372
Region 3558,7.904506725,8.562143093,8.783395667,7.684424729,7.954085318,6.675138998,5.959000887,6.919341509,8.240439775,10.16454396,8.757999692,10.33189982,10.33286002,10.0072754,9.311599967,8.851002965,7.851970883,7.013044305,6.452793507,6.628073202,6.938011988,8.653056404,10.42157913,9.899468291,9.37814154,9.146047648,8.799203145,9.002466436,7.561595871,7.048243051,3.76731331,5.386404325,6.883534748,9.727587659,9.519972474,9.436957856,8.680302198,10.27643878,9.322164459,9.183417591,7.416524615,7.028330926,4.61351063,6.259233211,9.219509287,9.560839989,8.475065913,8.502701708,9.161048349,9.577450048,9.146137352,8.380567778,7.720644532,7.681996158,0,6.361626081,7.414830369,8.191901648,9.115095567,8.463085268,8.889594747,9.238096587,9.858182571,9.676605191,8.655692381,8.273060829,2.615202043,3.260532994,6.152201855,8.207491642,7.906135232,8.445740639
Region 3559,0.24983069,0.326424041,0.394419109,0.403207053,0.366278599,0.238632226,0.285784913,0.382005239,0.401781056,0.362298474,0.107407894,0.333710143,0.374448173,0.478809365,0.435462683,0.477625482,0.310733792,0.330815468,0.249403826,0.26990453,0.38272939,0.383116485,0.395814862,0.390900179,0.251865388,0.253861327,0.342058143,0.419953286,0.414922664,0.349594311,0.246477749,0.203885779,0.349209156,0.482415937,0.281525401,0.253266946,0.395016063,0.537989422,0.527477458,0.630821864,0.602309355,0.510201488,0.323646266,0.615429595,0.689487513,0.731612699,0.585669882,0.464800431,0.445586528,0.612610785,0.591815918,0.753191667,0.610606467,0.52225758,0.079258229,0.484914217,0.578883371,0.615100332,0.597556033,0.480951137,0.43918895,0.543919592,0.618635413,0.641521108,0.614693377,0.582260925,0.486711627,0.436491418,0.606300224,0.625143889,0.550520365,0.467125457
Region 3560,0.792030397,0.889328877,1.00999896,1.492218074,1.26915071,0.538042054,0.388736301,0.596348336,0.753338417,1.043505177,0.87586719,1.052437798,0.985585574,1.096534271,1.013376736,1.372635734,0.909577402,0.658490364,0.495183067,0.584053641,0.645466512,0.89717255,1.09958516,1.090335199,0.970419264,0.781681101,0.926014679,0.950664092,1.144520499,0.775010385,0.089682553,0.394241814,0.673110037,0.980410854,0.930882015,0.83852024,0.872527374,0.936677043,0.999276731,1.582712109,1.042462984,0.728089131,0.309420005,0.638169546,0.979495861,1.114832939,1.002952074,0.820526396,0.801598069,0.931081415,0.941982212,1.273596168,1.168607248,0.847034089,0.089139356,0.452028424,0.737603731,0.985801131,1.126823904,0.972200885,0.951868127,0.938875578,1.033164269,1.110415585,2.570036784,0.848946431,0.562115855,0.543498287,0.645984839,0.924365714,0.86315706,0.805433868
